id__,country,regio,s3,anni,area,s5,q3ter,q4__4,q4__5,q4__6,q4__7,q4__8,q4__9,q4__10,q5__4,q5__5,q5__6,q5__7,q5__8,q5__9,q5__10,eta,stile
729,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Maschio,37,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1 volta al mese,2-3 volte a settimana,4-5 volte all’anno,4-5 volte all’anno,2-3 volte a settimana,2-3 volte a settimana,4-5 volte all’anno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,SALUTISTI
730,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Femmina,53,,Solo io,Nessuno di questi,2-3 volte al mese,Mai,1 volta al mese,1 volta al mese,1 volta al mese,2-3 volte al mese,Più raramente,Uguale,Uguale,Un po’ aumentato,Uguale,Uguale,Uguale,Un po’ diminuito,45-54,Nessuno di questi
731,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,59,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3 volte al mese,Più raramente,1 volta a settimana,4-5 volte all’anno,2-3 volte al mese,Più raramente,4-5 volte all’anno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,TERRITORIALISTI
732,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,35,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3 volte a settimana,2-3 volte al mese,Tutti i giorni o quasi,1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,Un po’ aumentato,Uguale,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Molto aumentato,35-44,TERRITORIALISTI
733,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,50,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",Tutti i giorni o quasi,1 volta al mese,1 volta a settimana,2-3 volte a settimana,Tutti i giorni o quasi,2-3 volte a settimana,1 volta a settimana,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,INDUSTRIARIANI
734,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Maschio,25,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",Più raramente,Più raramente,Mai,1 volta a settimana,2-3 volte al mese,2-3 volte a settimana,2-3 volte a settimana,Molto aumentato,Molto aumentato,Molto aumentato,Molto aumentato,Molto aumentato,Molto aumentato,Molto aumentato,25-34,TERRITORIALISTI
735,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,36,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",Tutti i giorni o quasi,1 volta al mese,4-5 volte all’anno,4-5 volte all’anno,Tutti i giorni o quasi,2-3 volte al mese,2-3 volte al mese,Molto aumentato,Un po’ diminuito,Uguale,Un po’ aumentato,Molto aumentato,Uguale,Un po’ diminuito,35-44,RISTORIANI
736,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,33,,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1 volta a settimana,Più raramente,1 volta a settimana,2-3 volte a settimana,Tutti i giorni o quasi,2-3 volte al mese,2-3 volte a settimana,Uguale,Uguale,Uguale,Uguale,Molto aumentato,Uguale,Uguale,25-34,SREGOLATI
737,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,54,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1 volta a settimana,1 volta al mese,1 volta a settimana,2-3 volte al mese,Mai,1 volta a settimana,2-3 volte a settimana,Molto aumentato,Molto diminuito,Molto aumentato,Un po’ aumentato,Molto diminuito,Un po’ aumentato,Molto aumentato,45-54,RISTORIANI
738,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,53,,Io e qualcun altro in egual misura,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,4-5 volte all’anno,Mai,Più raramente,Più raramente,1 volta al mese,Più raramente,Più raramente,Un po’ diminuito,Uguale,Uguale,Un po’ diminuito,Uguale,Uguale,Un po’ diminuito,45-54,SREGOLATI
741,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,62,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",Mai,Mai,Tutti i giorni o quasi,2-3 volte a settimana,Mai,Tutti i giorni o quasi,2-3 volte a settimana,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,INDUSTRIARIANI
743,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Maschio,67,,Soprattutto altri membri della famiglia,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3 volte a settimana,2-3 volte a settimana,2-3 volte a settimana,2-3 volte a settimana,Tutti i giorni o quasi,2-3 volte al mese,1 volta a settimana,Uguale,Uguale,Un po’ diminuito,Un po’ diminuito,Uguale,Un po’ diminuito,Un po’ diminuito,65-70,INDUSTRIARIANI
744,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Femmina,25,,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1 volta a settimana,Tutti i giorni o quasi,2-3 volte a settimana,2-3 volte a settimana,2-3 volte a settimana,Tutti i giorni o quasi,Tutti i giorni o quasi,Un po’ aumentato,Un po’ aumentato,Molto aumentato,Un po’ aumentato,Molto aumentato,Uguale,Molto aumentato,25-34,SALUTISTI
747,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,25,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1 volta a settimana,1 volta al mese,1 volta a settimana,1 volta al mese,1 volta al mese,2-3 volte al mese,2-3 volte a settimana,Uguale,Un po’ diminuito,Uguale,Un po’ diminuito,Un po’ diminuito,Uguale,Un po’ aumentato,25-34,RISTORIANI
749,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,24,,Io e qualcun altro in egual misura,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,2-3 volte a settimana,2-3 volte al mese,2-3 volte a settimana,2-3 volte a settimana,1 volta a settimana,2-3 volte al mese,2-3 volte a settimana,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,SREGOLATI
750,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,21,,Soprattutto altri membri della famiglia,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3 volte al mese,1 volta a settimana,2-3 volte al mese,1 volta a settimana,1 volta al mese,1 volta al mese,2-3 volte al mese,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Uguale,Un po’ aumentato,20-24,SALUTISTI
752,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,36,,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,2-3 volte al mese,4-5 volte all’anno,1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta al mese,1 volta a settimana,Un po’ diminuito,Uguale,Uguale,Uguale,Uguale,Un po’ diminuito,Uguale,35-44,SREGOLATI
754,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,21,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",2-3 volte al mese,Più raramente,2-3 volte al mese,1 volta a settimana,2-3 volte al mese,1 volta a settimana,1 volta a settimana,Un po’ aumentato,Un po’ aumentato,Uguale,Un po’ aumentato,Un po’ aumentato,Uguale,Uguale,20-24,ESSENZIALISTI
755,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,34,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Molto aumentato,Un po’ aumentato,Molto aumentato,Un po’ aumentato,25-34,RISTORIANI
756,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Maschio,42,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1 volta a settimana,1 volta a settimana,2-3 volte al mese,2-3 volte a settimana,2-3 volte al mese,1 volta a settimana,2-3 volte al mese,Un po’ aumentato,Un po’ aumentato,Uguale,Un po’ aumentato,Molto aumentato,Un po’ aumentato,Un po’ aumentato,35-44,TERRITORIALISTI
760,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,22,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",Mai,Mai,Mai,Mai,Mai,Mai,Mai,Molto diminuito,Molto diminuito,Molto diminuito,Molto diminuito,Molto diminuito,Molto diminuito,Molto diminuito,20-24,TERRITORIALISTI
761,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Maschio,42,,Soprattutto altri membri della famiglia,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3 volte al mese,Mai,2-3 volte al mese,2-3 volte al mese,2-3 volte al mese,2-3 volte al mese,2-3 volte al mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,TERRITORIALISTI
763,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,45,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",Mai,Più raramente,Più raramente,1 volta al mese,1 volta al mese,Più raramente,Più raramente,Un po’ aumentato,Molto diminuito,Molto diminuito,Molto aumentato,Un po’ aumentato,Molto diminuito,Molto diminuito,45-54,RISTORIANI
764,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,63,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,1 volta al mese,1 volta a settimana,1 volta a settimana,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,TERRITORIALISTI
765,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,36,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1 volta al mese,2-3 volte al mese,1 volta al mese,2-3 volte al mese,1 volta a settimana,1 volta a settimana,2-3 volte al mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Un po’ diminuito,35-44,SALUTISTI
770,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,55,,Soprattutto io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,4-5 volte all’anno,Mai,1 volta al mese,2-3 volte al mese,4-5 volte all’anno,Mai,2-3 volte al mese,Un po’ diminuito,Uguale,Uguale,Un po’ diminuito,Un po’ aumentato,Uguale,Un po’ diminuito,55-64,SREGOLATI
771,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,49,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",Tutti i giorni o quasi,2-3 volte a settimana,1 volta a settimana,2-3 volte a settimana,2-3 volte al mese,1 volta a settimana,1 volta a settimana,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Molto aumentato,45-54,RISTORIANI
772,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,47,,Solo io,Nessuno di questi,Mai,Mai,1 volta al mese,2-3 volte al mese,Mai,Mai,Mai,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi
774,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,40,,Soprattutto io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",2-3 volte a settimana,Più raramente,4-5 volte all’anno,2-3 volte al mese,1 volta a settimana,1 volta a settimana,Più raramente,Un po’ diminuito,Un po’ aumentato,Un po’ aumentato,Molto diminuito,Un po’ diminuito,Un po’ aumentato,Un po’ diminuito,35-44,ESTEROFILI
775,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,34,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3 volte al mese,1 volta a settimana,2-3 volte al mese,1 volta a settimana,2-3 volte al mese,2-3 volte al mese,1 volta a settimana,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Uguale,Un po’ aumentato,Uguale,Un po’ aumentato,25-34,RISTORIANI
776,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,47,,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",Più raramente,Più raramente,1 volta al mese,1 volta a settimana,1 volta al mese,Più raramente,2-3 volte al mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,INDUSTRIARIANI
777,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,24,,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1 volta al mese,Mai,1 volta al mese,2-3 volte al mese,Mai,2-3 volte al mese,4-5 volte all’anno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,TERRITORIALISTI
779,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,66,,Soprattutto io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1 volta al mese,Mai,Mai,2-3 volte al mese,1 volta al mese,4-5 volte all’anno,4-5 volte all’anno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,SREGOLATI
782,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,47,,Solo io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",1 volta a settimana,4-5 volte all’anno,1 volta al mese,2-3 volte al mese,1 volta a settimana,1 volta al mese,1 volta al mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,ESTEROFILI
784,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,61,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3 volte al mese,Mai,2-3 volte al mese,2-3 volte al mese,Mai,Mai,2-3 volte al mese,Un po’ diminuito,Molto diminuito,Molto aumentato,Un po’ diminuito,Molto diminuito,Molto diminuito,Uguale,55-64,INDUSTRIARIANI
785,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)","Altro, non vuole indicare",38,,Principalmente io e occasionalmente altri,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1 volta al mese,1 volta al mese,2-3 volte a settimana,4-5 volte all’anno,Tutti i giorni o quasi,2-3 volte a settimana,4-5 volte all’anno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,SALUTISTI
786,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,21,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",2-3 volte a settimana,1 volta a settimana,1 volta a settimana,1 volta a settimana,2-3 volte a settimana,1 volta a settimana,2-3 volte a settimana,Un po’ aumentato,Uguale,Uguale,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,Un po’ aumentato,20-24,ESSENZIALISTI
788,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Femmina,36,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",Mai,Mai,2-3 volte al mese,2-3 volte a settimana,2-3 volte al mese,Mai,Mai,Uguale,Uguale,Uguale,Uguale,Un po’ aumentato,Uguale,Uguale,35-44,INDUSTRIARIANI
789,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,45,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3 volte a settimana,2-3 volte a settimana,1 volta a settimana,2-3 volte a settimana,Più raramente,1 volta a settimana,2-3 volte a settimana,Un po’ aumentato,Uguale,Molto aumentato,Molto aumentato,Molto diminuito,Un po’ aumentato,Molto aumentato,45-54,RISTORIANI
